id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice
854,20,RL,50.6,16269,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,TA,TA,BrkTil,Gd,TA,Av,GLQ,Unf,907.0,GasA,TA,Y,SBrkr,0,907,0.0,0.0,1,0,3,1,TA,5,Typ,0,None,Attchd,1978,Unf,343.0,TA,TA,Y,72,0,0,0,0,None,MnPrv,None,0,7,2009,WD ,140000
1437,60,RL,68.0,8998,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,782.0,GasA,Ex,Y,SBrkr,0,1652,0.0,0.0,2,1,3,1,Gd,6,Typ,0,None,Attchd,2000,RFn,532.0,TA,TA,Y,0,70,0,0,0,None,None,None,0,6,2008,WD ,207500
586,60,RL,80.0,10400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1967,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,256.0,TA,TA,PConc,TA,TA,No,Unf,Unf,932.0,GasA,Gd,Y,SBrkr,0,2640,0.0,0.0,2,1,5,1,Gd,8,Typ,1,TA,Attchd,1967,RFn,515.0,TA,TA,Y,0,120,0,0,168,None,None,None,0,5,2009,WD ,256900
1947,50,RL,60.0,10134,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,735.0,GasA,Gd,Y,FuseA,0,1034,0.0,0.0,1,0,2,1,TA,5,Typ,0,None,Detchd,1940,Unf,240.0,TA,TA,Y,0,39,0,0,0,None,None,None,0,7,2007,WD ,109000
815,90,RL,64.0,7007,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,None,None,None,None,None,0.0,GasA,TA,Y,SBrkr,0,1513,0.0,0.0,2,0,4,2,TA,8,Typ,0,None,Attchd,1979,Unf,400.0,TA,TA,Y,0,0,0,0,0,None,None,None,0,6,2009,WD ,113722
831,20,RL,78.0,11645,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1498.0,GasA,Ex,Y,SBrkr,0,1498,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2005,Fin,844.0,TA,TA,Y,144,98,0,0,0,None,None,None,0,3,2009,WD ,237000
1919,20,RL,60.0,8250,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1963,1963,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1053.0,GasA,Gd,Y,SBrkr,0,1053,1.0,0.0,1,0,3,1,Gd,6,Typ,0,None,2Types,1994,RFn,692.0,TA,TA,Y,240,0,0,0,109,None,None,None,0,7,2007,WD ,142100
2306,20,RL,84.6,11027,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,28.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,1178.0,GasA,Gd,Y,SBrkr,0,1293,1.0,0.0,2,0,2,1,TA,5,Typ,0,None,Attchd,1954,RFn,452.0,TA,TA,Y,280,0,0,0,0,None,None,None,0,5,2006,WD ,149900
430,20,RL,95.0,12350,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,450.0,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,2020.0,GasA,Ex,Y,SBrkr,0,2020,1.0,0.0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,2008,RFn,896.0,TA,TA,Y,192,98,0,0,0,None,None,None,0,5,2009,WD ,404000
2618,60,RL,121.4,18275,Pave,None,IR1,HLS,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,8,1962,1998,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,Unf,1438.0,GasA,TA,Y,SBrkr,0,2448,1.0,0.0,3,0,3,1,TA,9,Typ,2,Gd,Attchd,1962,RFn,441.0,TA,TA,Y,520,102,0,0,0,None,None,None,0,9,2006,WD ,277500
245,60,RL,77.0,9206,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,Gd,TA,CBlock,Gd,TA,No,Unf,Unf,741.0,GasA,TA,Y,SBrkr,0,1732,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1985,Fin,476.0,TA,TA,Y,192,46,0,0,0,None,None,None,0,6,2010,WD ,178000
462,120,RL,48.0,6240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1324.0,GasA,Ex,Y,SBrkr,0,1324,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006,Fin,550.0,TA,TA,Y,192,38,0,0,0,None,None,None,0,12,2009,WD ,254000
182,30,RM,68.0,9656,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,2,1923,1970,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,BrkTil,Fa,Fa,No,Unf,Unf,678.0,GasA,TA,N,SBrkr,0,832,0.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1928,Unf,780.0,Fa,Fa,N,0,0,0,0,0,None,None,None,0,6,2010,WD ,12789
1625,20,RL,63.0,7875,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,TA,TA,PConc,Gd,Gd,No,Unf,Unf,1237.0,GasA,Gd,Y,SBrkr,0,1253,0.0,0.0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1995,Fin,402.0,TA,TA,Y,220,21,0,0,0,None,None,None,0,6,2007,WD ,176000
2381,60,RL,111.0,16259,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,370.0,TA,TA,PConc,Ex,Gd,Av,Unf,Unf,1249.0,GasA,Ex,Y,SBrkr,0,2596,0.0,0.0,3,1,4,1,Gd,9,Typ,0,None,Attchd,2006,RFn,840.0,TA,TA,Y,240,154,0,0,0,None,None,None,0,9,2006,New,342643
1827,20,RL,68.0,6173,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,TA,TA,CBlock,TA,TA,No,GLQ,Unf,876.0,GasA,TA,Y,SBrkr,0,902,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,1967,Unf,288.0,TA,TA,Y,0,0,0,0,0,None,MnPrv,None,0,8,2007,WD ,125500
1580,20,RL,75.0,12890,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,128.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,1495.0,GasA,Ex,Y,SBrkr,0,1495,0.0,0.0,2,0,3,1,TA,8,Typ,1,TA,Attchd,1989,Unf,438.0,TA,TA,Y,252,0,192,0,0,None,None,None,0,7,2008,WD ,150000
1803,20,FV,84.0,10440,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Ex,TA,PConc,Gd,TA,Mn,Unf,Unf,1574.0,GasA,Ex,Y,SBrkr,0,1584,0.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2007,Fin,594.0,TA,TA,Y,0,256,0,0,0,None,None,None,0,5,2007,New,261329
1132,20,RL,63.0,7500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,1080.0,GasA,Ex,Y,SBrkr,0,1080,1.0,0.0,1,0,3,1,Gd,6,Typ,0,None,None,None,None,0.0,None,None,Y,0,0,0,0,0,None,None,None,0,4,2008,WD ,141000
1941,20,RL,75.0,9532,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1953,1953,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,1105.0,GasA,Gd,Y,SBrkr,0,1647,1.0,0.0,1,0,3,1,TA,6,Min1,1,Fa,Attchd,1953,Fin,280.0,TA,TA,Y,225,0,0,0,0,TA,GdPrv,None,0,2,2007,WD ,153000
1742,120,RL,53.0,3922,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,WdShing,Wd Shng,BrkFace,72.0,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,1258.0,GasA,Ex,Y,SBrkr,0,1258,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2007,Fin,648.0,TA,TA,Y,144,16,0,0,0,None,None,None,0,6,2007,New,172500
2026,70,RL,60.0,8730,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,2Story,6,7,1915,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,698.0,GasA,Ex,Y,FuseA,0,1396,0.0,0.0,1,0,3,1,TA,7,Typ,0,None,Detchd,2003,Unf,384.0,TA,TA,Y,0,0,0,0,259,None,None,None,0,7,2007,WD ,153575
2245,30,C (all),60.0,6060,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,9,1930,2007,Hip,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,BrkTil,TA,TA,No,ALQ,Unf,837.0,GasA,Ex,Y,SBrkr,0,1001,0.0,0.0,1,0,2,1,Gd,5,Typ,0,None,Detchd,1930,Unf,216.0,TA,Po,N,154,0,42,86,0,None,None,None,0,11,2007,WD ,124900
1691,20,RL,107.0,14450,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,BrkFace,315.0,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,2121.0,GasA,Ex,Y,SBrkr,0,2121,0.0,0.0,2,1,3,1,Ex,8,Typ,1,Ex,Attchd,2007,Fin,732.0,TA,TA,Y,124,98,0,0,142,None,None,None,0,5,2007,New,415298
725,50,RM,60.0,5400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fa,TA,BrkTil,TA,TA,No,Unf,Unf,972.0,GasA,Ex,Y,SBrkr,436,1480,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Detchd,1920,Unf,207.0,Fa,TA,Y,0,0,176,0,0,None,None,None,0,9,2009,ConLI,119000
1787,20,RL,85.0,10000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,Gd,TA,PConc,Gd,Gd,Av,Unf,Unf,1588.0,GasA,Ex,Y,SBrkr,0,1588,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006,RFn,825.0,TA,TA,Y,144,45,0,0,0,None,None,None,0,12,2007,WD ,227000
1216,20,RL,72.0,10007,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,HdBoard,HdBoard,BrkFace,54.0,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,1053.0,GasA,Ex,Y,SBrkr,0,1053,1.0,0.0,1,1,3,1,Gd,5,Typ,0,None,Attchd,1959,RFn,312.0,TA,TA,Y,0,0,0,0,0,None,MnPrv,None,0,8,2008,WD ,145500
2654,30,RM,52.0,7830,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1921,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,Fa,TA,No,LwQ,Unf,492.0,GasA,TA,Y,SBrkr,0,492,1.0,0.0,1,0,1,1,TA,3,Typ,0,None,Detchd,1921,Unf,200.0,Fa,TA,N,0,0,78,0,0,None,None,None,0,6,2006,WD ,61500
2310,20,RL,90.0,11727,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,434.0,TA,Gd,CBlock,TA,TA,Mn,Unf,Unf,1851.0,GasA,Gd,Y,SBrkr,0,1851,0.0,0.0,2,0,3,1,TA,8,Typ,1,TA,Attchd,1969,Fin,506.0,TA,TA,Y,0,146,0,0,0,None,None,None,0,3,2006,WD ,192100
761,190,RM,60.0,10320,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,2fmCon,2Story,6,7,1915,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,ALQ,698.0,GasA,Ex,Y,FuseF,0,1403,1.0,0.0,1,1,3,1,TA,7,Typ,0,None,Detchd,1915,Unf,308.0,TA,TA,Y,0,0,288,0,0,None,None,None,0,2,2009,WD ,116000
1884,80,RL,65.0,10482,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,63.0,TA,Gd,CBlock,TA,TA,Av,GLQ,Unf,588.0,GasA,Ex,Y,SBrkr,0,1138,0.0,1.0,1,0,3,1,TA,6,Typ,0,None,Attchd,1958,RFn,264.0,TA,TA,Y,224,0,0,0,0,None,MnWw,None,0,6,2007,WD ,145000
449,20,RL,110.0,15274,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,724.0,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,2452.0,GasA,Ex,Y,SBrkr,0,2452,2.0,0.0,2,0,3,1,Ex,10,Typ,1,Gd,Attchd,2003,Fin,886.0,TA,TA,Y,0,116,0,0,0,None,MnPrv,None,0,7,2009,WD ,445000
856,20,RL,61.0,8800,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,2008,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Mn,LwQ,Rec,1040.0,GasA,TA,Y,SBrkr,0,1040,0.0,0.0,2,0,3,1,Gd,5,Typ,0,None,Detchd,1977,Unf,484.0,TA,TA,Y,0,0,0,0,288,None,None,None,0,9,2009,WD ,150500
11,60,RL,75.0,10000,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,763.0,GasA,Gd,Y,SBrkr,0,1655,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1993,Fin,440.0,TA,TA,Y,157,84,0,0,0,None,None,None,0,4,2010,WD ,175900
389,20,RL,78.0,10140,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1974,Hip,CompShg,Plywood,Plywood,BrkFace,196.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1116.0,GasA,Ex,Y,SBrkr,0,1116,1.0,0.0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1974,RFn,528.0,TA,TA,Y,0,0,0,0,0,None,GdWo,None,0,4,2009,WD ,167900
2415,60,RL,58.0,14054,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,879.0,GasA,Ex,Y,SBrkr,0,1863,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2006,Fin,660.0,TA,TA,Y,100,17,0,0,0,None,None,None,0,11,2006,New,219210
77,60,RL,70.0,11218,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1055.0,GasA,Ex,Y,SBrkr,0,1845,0.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1992,RFn,462.0,TA,TA,Y,635,104,0,0,0,None,GdPrv,Shed,400,5,2010,WD ,189000
1238,20,RL,74.0,8856,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,4,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,143.0,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,1176.0,GasA,TA,Y,SBrkr,0,1176,1.0,0.0,1,0,3,1,TA,6,Typ,2,Gd,Attchd,1957,RFn,292.0,TA,TA,Y,0,88,0,0,95,None,None,None,0,5,2008,WD ,136500
223,20,RL,65.0,7800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,2008,Hip,CompShg,HdBoard,HdBoard,BrkFace,47.0,TA,TA,CBlock,TA,TA,Mn,BLQ,Rec,864.0,GasA,Ex,Y,SBrkr,0,892,1.0,0.0,1,0,3,1,Gd,5,Typ,0,None,Detchd,1966,Unf,416.0,TA,TA,Y,0,0,0,0,0,None,None,None,0,6,2010,WD ,137900
723,30,RM,60.0,7200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,4,1910,2006,Hip,CompShg,MetalSd,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,Rec,1022.0,GasW,TA,N,SBrkr,0,1022,1.0,0.0,1,0,2,1,TA,4,Maj2,0,None,Detchd,1956,Unf,280.0,TA,TA,Y,0,30,226,0,0,None,None,None,0,6,2009,WD ,85000
2562,20,RL,89.0,10680,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44.0,TA,TA,CBlock,TA,Fa,No,LwQ,Unf,2136.0,GasA,TA,N,FuseA,0,2136,0.0,0.0,2,0,4,1,TA,7,Mod,0,None,Detchd,1951,Unf,528.0,TA,TA,Y,0,30,0,0,0,None,MnPrv,None,0,10,2006,WD ,137900
995,60,RL,59.0,9535,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,926.0,GasA,Ex,Y,SBrkr,0,1604,0.0,0.0,2,1,3,1,TA,7,Typ,0,None,Attchd,1998,Fin,472.0,TA,TA,Y,100,82,0,0,0,None,None,None,0,5,2008,WD ,195500
287,70,RL,66.0,6858,Pave,None,Reg,Bnk,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,806.0,GasA,TA,N,FuseF,0,1647,1.0,0.0,1,1,4,1,Fa,6,Typ,0,None,Detchd,1920,Unf,216.0,TA,TA,Y,0,66,136,0,0,None,None,None,0,5,2010,WD ,128000
1152,20,RL,75.0,8100,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,8,1961,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,864.0,GasA,Ex,Y,SBrkr,0,864,1.0,0.0,1,0,3,1,Gd,5,Typ,1,TA,Detchd,1962,Unf,420.0,TA,TA,Y,132,0,0,0,0,None,None,None,0,7,2008,WD ,135000
1449,20,RL,58.0,9216,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,1076.0,GasA,TA,Y,SBrkr,0,1076,0.0,0.0,1,1,3,1,TA,5,Typ,1,Fa,Detchd,1985,Unf,576.0,TA,TA,Y,0,0,0,0,0,None,MnPrv,None,0,9,2008,WD ,143195
1330,40,RM,50.0,9100,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1Story,5,6,1930,1960,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,742.0,GasA,TA,Y,FuseA,156,935,0.0,0.0,1,0,2,1,TA,4,Typ,0,None,Detchd,1988,Unf,308.0,TA,TA,P,0,0,0,0,0,None,None,Shed,600,8,2008,WD ,79500
1134,60,RL,67.0,12774,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,835.0,GasA,Ex,Y,SBrkr,0,1663,0.0,0.0,2,1,3,1,Gd,8,Typ,0,None,Attchd,2003,RFn,478.0,TA,TA,Y,168,68,0,0,0,None,None,None,0,7,2008,WD ,192500
706,50,RM,50.0,6000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1950,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Ex,CBlock,TA,TA,No,BLQ,Unf,768.0,GasA,TA,Y,FuseA,0,1328,0.0,0.0,1,1,3,1,TA,6,Typ,0,None,Detchd,1950,Unf,308.0,TA,TA,Y,0,12,0,0,0,None,MnPrv,None,0,3,2009,WD ,129500
1617,60,RL,57.6,10364,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,806.0,GasA,Gd,Y,SBrkr,0,1572,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1995,Fin,373.0,TA,TA,Y,0,40,0,0,0,None,None,None,0,5,2007,WD ,168000
1339,50,RM,50.0,6000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,739.0,GasA,Ex,Y,SBrkr,0,1342,0.0,0.0,2,0,2,2,TA,7,Typ,1,Gd,Detchd,1939,Unf,240.0,TA,TA,Y,0,0,0,0,0,None,None,None,0,4,2008,WD ,105000
1664,20,RL,64.2,10530,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,981.0,GasA,TA,Y,SBrkr,0,981,1.0,0.0,1,1,3,1,TA,5,Typ,0,None,Detchd,1979,Unf,576.0,TA,TA,Y,0,312,40,0,0,None,None,None,0,3,2007,WD ,143250
1433,20,RL,75.0,9525,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1995,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,1099.0,GasA,Ex,Y,SBrkr,0,1099,0.0,0.0,1,1,3,1,Gd,6,Typ,0,None,Attchd,1999,Unf,352.0,TA,TA,Y,278,0,0,0,0,None,None,None,0,6,2008,WD ,144000
75,60,RL,70.4,8880,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,948.0,GasA,Ex,Y,SBrkr,0,2110,1.0,0.0,2,1,3,1,Gd,8,Typ,2,Fa,Attchd,1994,RFn,463.0,TA,TA,Y,0,130,0,0,0,None,None,None,0,5,2010,WD ,205000
2255,85,RL,82.0,8410,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1974,1974,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,970.0,GasA,TA,Y,SBrkr,0,1026,1.0,0.0,1,0,2,1,TA,5,Typ,1,Po,Attchd,1974,Unf,528.0,TA,TA,Y,193,0,0,0,0,None,None,None,0,4,2007,WD ,143000
